ano,meses,dia,fechamentoibov,aberturaibov,maxibov,minibov,volibov,aberturausd,maxusd,minusd,fechamentousd,volusd
2015,9,10,46504.000000,46656.000000,46819.000000,45592.000000,4483200,3.778300,3.904100,3.773700,3.778700,0
2015,9,11,46401.000000,46509.000000,46558.000000,46176.000000,3615300,3.848900,3.889000,3.816900,3.848100,0
2015,9,14,47282.000000,46400.000000,47386.000000,46218.000000,3579400,3.865000,3.886300,3.836300,3.868200,0
2015,9,15,47364.000000,47281.000000,47689.000000,46746.000000,3562000,3.810700,3.868100,3.785500,3.810700,0
2015,9,16,48553.000000,47364.000000,48681.000000,47364.000000,4320300,3.858100,3.861000,3.818800,3.859700,0
2015,9,17,48551.000000,48553.000000,49396.000000,48082.000000,4184700,3.831200,3.902800,3.806800,3.828600,0
2015,9,18,47264.000000,48550.000000,48550.000000,46928.000000,4381000,3.893200,3.919600,3.863100,3.891400,0
2015,9,21,46590.000000,47263.000000,47391.000000,46425.000000,2601200,3.917400,3.993000,3.917400,3.939000,0
2015,9,22,46265.000000,46585.000000,46585.000000,45276.000000,4193100,3.952700,4.056100,3.952700,3.981400,0
2015,9,23,45340.000000,46263.000000,46480.000000,45340.000000,3962000,4.047400,4.138300,4.011500,4.047700,0
2015,9,24,45292.000000,45340.000000,45572.000000,44183.000000,4331700,4.173800,4.241100,4.144100,4.175100,0
2015,9,25,44831.000000,45300.000000,45969.000000,44697.000000,3135300,3.933500,4.001900,3.882300,3.933000,0
2015,9,28,43957.000000,44832.000000,44832.000000,43767.000000,2771900,3.971300,4.036800,3.970800,3.967600,0
2015,9,29,44132.000000,43956.000000,44531.000000,43956.000000,2960700,4.103800,4.144300,4.071400,4.103700,0
2015,9,30,45059.000000,44132.000000,45294.000000,44132.000000,4831200,4.054900,4.060000,3.950300,4.054400,0
2015,10,1,45313.000000,45064.000000,45547.000000,44789.000000,3773200,3.945500,3.993100,3.934800,3.945700,0
2015,10,2,47033.000000,45313.000000,47033.000000,44973.000000,4001300,3.999300,4.037300,3.957200,3.998800,0
2015,10,5,47598.000000,47033.000000,48081.000000,47019.000000,3323700,3.926300,3.944900,3.883700,3.927500,0
2015,10,6,47735.000000,47598.000000,48092.000000,47389.000000,3370800,3.910900,3.937700,3.827100,3.909900,0
2015,10,7,48914.000000,47735.000000,49290.000000,47715.000000,6060700,3.850400,3.852900,3.786900,3.849000,0
2015,10,8,49107.000000,48915.000000,49247.000000,48658.000000,3585000,3.879400,3.903700,3.817400,3.880300,0
2015,10,9,49338.000000,49105.000000,49752.000000,48698.000000,4551200,3.780800,3.783200,3.720100,3.781900,0
2015,10,13,47363.000000,49339.000000,49339.000000,47135.000000,4221100,3.760000,3.846300,3.735900,3.760500,0
2015,10,14,46710.000000,47349.000000,47715.000000,46701.000000,6141700,3.888800,3.890100,3.832200,3.888800,0
2015,10,15,47161.000000,46730.000000,47188.000000,46321.000000,3653000,3.806700,3.869100,3.778100,3.807100,0
2015,10,16,47236.000000,47161.000000,47727.000000,46517.000000,3537700,3.793300,3.856100,3.790200,3.792500,0
2015,10,19,47447.000000,47242.000000,47536.000000,46917.000000,3133600,3.914600,3.927200,3.860600,3.920700,0
2015,10,20,47077.000000,47447.000000,47728.000000,46623.000000,3297000,3.886300,3.888300,3.843600,3.887800,0
2015,10,21,47026.000000,47077.000000,47274.000000,46654.000000,2957300,3.873000,3.960300,3.873000,3.902300,0
2015,10,22,47772.000000,47027.000000,47909.000000,47027.000000,3124100,3.935800,3.958300,3.902300,3.936700,0
2015,10,23,47597.000000,47774.000000,48837.000000,47502.000000,3592300,3.902500,3.924500,3.861600,3.902300,0
2015,10,26,47209.000000,47607.000000,47875.000000,47105.000000,2451400,3.871300,3.893800,3.824600,3.875600,0
2015,10,27,47043.000000,47205.000000,47338.000000,46742.000000,3443800,3.903700,3.927200,3.884200,3.903900,0
2015,10,28,46741.000000,47038.000000,47441.000000,46388.000000,4085200,3.883900,3.904700,3.858200,3.883400,0
2015,10,29,45628.000000,46740.000000,46740.000000,45628.000000,3082000,3.896300,3.952500,3.892500,3.897200,0
2015,10,30,45869.000000,45628.000000,45975.000000,45401.000000,3231400,3.844100,3.884000,3.825000,3.844700,0
2015,11,3,48054.000000,45869.000000,48054.000000,45866.000000,4603800,3.870600,3.870600,3.775700,3.870200,0
2015,11,4,47710.000000,48059.000000,49054.000000,47441.000000,3627200,3.767600,3.810300,3.744400,3.767100,0
2015,11,5,48047.000000,47712.000000,48061.000000,47430.000000,3189000,3.793500,3.812700,3.764300,3.795600,0
2015,11,6,46919.000000,48046.000000,48046.000000,46397.000000,3091100,3.778500,3.836800,3.758700,3.780100,0
2015,11,9,46195.000000,46915.000000,47001.000000,46057.000000,2278500,3.776500,3.800200,3.761500,3.766300,0
2015,11,10,46179.000000,46195.000000,46195.000000,45397.000000,2401800,3.797700,3.818600,3.770600,3.799100,0
2015,11,11,47065.000000,46207.000000,47231.000000,46207.000000,3071700,3.745000,3.760900,3.703300,3.745400,0
2015,11,12,46884.000000,47065.000000,47460.000000,46696.000000,3154200,3.763400,3.819800,3.743000,3.762900,0
2015,11,13,46517.000000,46884.000000,46884.000000,46311.000000,3517200,3.766800,3.822500,3.759100,3.766900,0
2015,11,16,46847.000000,46519.000000,46905.000000,46399.000000,3144900,3.862200,3.862200,3.816900,3.840600,0
2015,11,17,47248.000000,46848.000000,47698.000000,46848.000000,3341700,3.825100,3.826100,3.783500,3.825600,0
2015,11,18,47436.000000,47241.000000,47951.000000,47241.000000,3965500,3.807600,3.809100,3.769600,3.808300,0
2015,11,19,48139.000000,47437.000000,48227.000000,47437.000000,4069100,3.767700,3.768000,3.715900,3.767100,0
2015,11,23,48150.000000,48138.000000,48745.000000,47988.000000,3277600,3.700200,3.734000,3.688100,3.699600,0
2015,11,24,48284.000000,48143.000000,48320.000000,47442.000000,3445700,3.728700,3.740400,3.691300,3.728900,0
2015,11,25,46867.000000,48270.000000,48270.000000,46742.000000,3976000,3.695600,3.801300,3.690900,3.696200,0
2015,11,26,47146.000000,46867.000000,47199.000000,46867.000000,2288300,3.740500,3.763500,3.730900,3.739400,0
2015,11,27,45873.000000,47144.000000,47144.000000,45812.000000,3031900,3.739600,3.765700,3.712800,3.738400,0
2015,11,30,45120.000000,45871.000000,45931.000000,45106.000000,7164800,3.841400,3.910500,3.727400,3.841400,0
2015,12,1,45047.000000,45121.000000,45482.000000,44775.000000,4176300,3.867100,3.898900,3.831100,3.866600,0
2015,12,2,44915.000000,45046.000000,45338.000000,44579.000000,4179400,3.850100,3.860700,3.835400,3.850600,0
2015,12,3,46393.000000,44923.000000,47142.000000,44923.000000,4421500,3.832200,3.832200,3.769500,3.832300,0
2015,12,4,45361.000000,46385.000000,46385.000000,45023.000000,3520900,3.756200,3.783400,3.720500,3.755900,0
2015,12,7,45223.000000,45361.000000,46157.000000,45217.000000,2853300,3.755000,3.771600,3.725800,3.751000,0
2015,12,8,44443.000000,45223.000000,45233.000000,44232.000000,3203200,3.759900,3.815500,3.742300,3.759500,0
2015,12,9,46108.000000,44444.000000,46438.000000,44444.000000,4446400,3.815200,3.816300,3.717000,3.814500,0
2015,12,10,45631.000000,46084.000000,46323.000000,45351.000000,3638300,3.743600,3.779900,3.736200,3.742700,0
2015,12,11,45263.000000,45630.000000,45981.000000,45068.000000,3281900,3.807700,3.884000,3.800400,3.807800,0
2015,12,14,44747.000000,45258.000000,45258.000000,44531.000000,2481600,3.868000,3.918800,3.858800,3.812700,0
2015,12,15,44872.000000,44748.000000,45423.000000,44748.000000,2558500,3.883500,3.889500,3.847500,3.884400,0
2015,12,16,45016.000000,44868.000000,45099.000000,44095.000000,3324300,3.906500,3.959800,3.899300,3.905900,0
2015,12,17,45261.000000,45016.000000,46251.000000,45016.000000,3028800,3.892700,3.912400,3.855700,3.892900,0
2015,12,18,43911.000000,45249.000000,45249.000000,43690.000000,4564700,3.875700,3.932700,3.871800,3.876300,0
2015,12,21,43200.000000,43912.000000,44223.000000,43196.000000,3452900,3.976700,4.035300,3.958600,3.978400,0
2015,12,22,43470.000000,43208.000000,43632.000000,43137.000000,2577000,4.011800,4.012900,3.956300,4.011400,0
2015,12,23,44015.000000,43479.000000,44233.000000,43479.000000,2501300,3.984200,3.992700,3.952300,3.985200,0
2015,12,28,43764.000000,44016.000000,44087.000000,43709.000000,1793200,3.909800,3.959000,3.875100,3.908200,0
2015,12,29,43654.000000,43781.000000,44042.000000,43523.000000,1675900,3.855400,3.865800,3.836000,3.855100,0
2015,12,30,43350.000000,43653.000000,43662.000000,43217.000000,2679200,3.864100,3.999200,3.849800,3.864100,0
2016,1,4,42141.000000,43349.000000,43349.000000,42125.000000,2976300,3.960500,4.059400,3.955700,3.949100,0
2016,1,5,42419.000000,42139.000000,42534.000000,42137.000000,2557200,4.037100,4.053100,3.995700,4.037300,0
2016,1,6,41773.000000,42410.000000,42410.000000,41590.000000,3935900,4.027100,4.050500,4.006000,4.026900,0
2016,1,7,40695.000000,41772.000000,41772.000000,40695.000000,4032300,4.020900,4.068700,4.018400,4.019900,0
2016,1,8,40612.000000,40695.000000,41218.000000,40463.000000,3221600,4.041700,4.043400,4.002200,4.041500,0
2016,1,11,39950.000000,40612.000000,40974.000000,39924.000000,3086400,4.020100,4.046900,3.992400,3.993200,0
2016,1,12,39514.000000,39955.000000,40261.000000,39426.000000,3383700,4.050300,4.051900,4.007500,4.050400,0
2016,1,13,38944.000000,39518.000000,40050.000000,38822.000000,3569600,4.025100,4.026200,3.966800,4.025200,0
2016,1,14,39500.000000,38944.000000,39502.000000,38459.000000,3868600,4.014400,4.036800,3.986800,4.014100,0
2016,1,15,38569.000000,39494.000000,39494.000000,37986.000000,4076400,4.005900,4.055400,4.002600,4.005900,0
2016,1,18,37937.000000,38572.000000,38633.000000,37937.000000,2161200,4.042900,4.048300,4.013500,4.004300,0
2016,1,19,38057.000000,37941.000000,38857.000000,37941.000000,3044900,4.052400,4.055700,3.998100,4.052300,0
2016,1,20,37645.000000,38056.000000,38056.000000,37046.000000,3958400,4.058400,4.109400,4.057000,4.058400,0
2016,1,21,37717.000000,37647.000000,38079.000000,37495.000000,3773600,4.101600,4.166900,4.097400,4.101400,0
2016,1,22,38031.000000,37737.000000,38444.000000,37737.000000,4197500,4.153800,4.154200,4.099600,4.153500,0
2016,1,26,37497.000000,38031.000000,38031.000000,37112.000000,3607000,4.087200,4.117500,4.055700,4.087900,0
2016,1,27,38376.000000,37501.000000,38766.000000,37402.000000,4648600,4.068400,4.068900,4.027000,4.066900,0
2016,1,28,38630.000000,38376.000000,39100.000000,37996.000000,4464600,4.105900,4.118800,4.032800,4.104900,0
2016,1,29,40406.000000,38635.000000,40406.000000,38635.000000,5475700,4.067100,4.091000,4.001400,4.067000,0
2016,2,1,40570.000000,40397.000000,40570.000000,39738.000000,3661700,3.994200,4.016900,3.962600,3.997100,0
2016,2,2,38596.000000,40564.000000,40564.000000,38596.000000,4425300,3.958600,4.014000,3.952400,3.959700,0
2016,2,3,39589.000000,38597.000000,39726.000000,38597.000000,4238100,3.985400,3.988100,3.936200,3.985300,0
2016,2,4,40822.000000,39589.000000,41444.000000,39589.000000,5388500,3.892100,3.894300,3.835000,3.892300,0
2016,2,5,40592.000000,40812.000000,41249.000000,40566.000000,3669000,3.886500,3.921000,3.863800,3.886200,0
2016,2,10,40377.000000,40592.000000,40592.000000,39960.000000,3700000,3.882500,3.937200,3.864800,3.881500,0
2016,2,11,39318.000000,40370.000000,40370.000000,38928.000000,3794000,3.926700,3.976400,3.920000,3.926300,0
2016,2,12,39808.000000,39324.000000,39901.000000,39324.000000,3327800,3.988100,3.998400,3.967100,3.987500,0
2016,2,15,40093.000000,39808.000000,40671.000000,39808.000000,1694300,4.008400,4.008400,3.972700,3.968200,0
2016,2,16,40948.000000,40093.000000,41206.000000,40074.000000,3921300,3.995300,4.060000,3.967900,3.995000,0
2016,2,17,41631.000000,40958.000000,42436.000000,40958.000000,5307100,4.064500,4.067500,3.977700,4.062500,0
2016,2,18,41478.000000,41624.000000,41698.000000,41183.000000,3534900,3.980600,4.025000,3.969800,3.980900,0
2016,2,19,41543.000000,41477.000000,41828.000000,41071.000000,3298700,4.024100,4.061000,4.022300,4.024600,0
2016,2,22,43235.000000,41544.000000,43345.000000,41544.000000,4508500,4.027500,4.033500,3.941600,4.016400,0
2016,2,23,42521.000000,43235.000000,43601.000000,42359.000000,3805300,3.943600,3.974700,3.935400,3.942800,0
2016,2,24,42085.000000,42521.000000,42521.000000,41211.000000,3522700,3.953000,4.003900,3.950200,3.953500,0
2016,2,25,41888.000000,42084.000000,42327.000000,41442.000000,4046700,3.955100,3.955500,3.916800,3.954400,0
2016,2,26,41593.000000,41889.000000,42495.000000,41417.000000,3274600,3.952300,3.983800,3.928000,3.951900,0
2016,2,29,42794.000000,41599.000000,43053.000000,41599.000000,4473500,3.993200,3.994100,3.948900,3.964700,0
2016,3,1,44122.000000,42795.000000,44181.000000,42795.000000,4610100,4.012400,4.014100,3.970500,4.012900,0
2016,3,2,44893.000000,44122.000000,44983.000000,43841.000000,5009600,3.922500,3.936900,3.891000,3.922000,0
2016,3,3,47193.000000,44900.000000,47375.000000,44900.000000,9031000,3.889800,3.890000,3.832200,3.889300,0
2016,3,4,49085.000000,47194.000000,50024.000000,47194.000000,10284300,3.796500,3.797200,3.650500,3.796100,0
2016,3,7,49246.000000,49089.000000,49639.000000,48746.000000,5720600,3.754300,3.780600,3.733800,3.768800,0
2016,3,8,49102.000000,49244.000000,49914.000000,48847.000000,7150500,3.781900,3.797800,3.756300,3.781100,0
2016,3,9,48665.000000,49102.000000,50001.000000,48623.000000,6230600,3.752300,3.753800,3.681700,3.752700,0
2016,3,10,49571.000000,48667.000000,49974.000000,47922.000000,7467200,3.677600,3.704900,3.638400,3.676900,0
2016,3,11,49639.000000,49574.000000,50038.000000,49156.000000,6002200,3.614200,3.662300,3.586800,3.614000,0
2016,3,14,48867.000000,49639.000000,50166.000000,48757.000000,4801100,3.578600,3.635700,3.572600,3.571700,0
2016,3,15,47130.000000,48866.000000,48866.000000,46684.000000,5502200,3.659900,3.750500,3.654600,3.655000,0
2016,3,16,47763.000000,47130.000000,47814.000000,46521.000000,5111000,3.764000,3.847000,3.759600,3.762300,0
2016,3,17,50914.000000,47770.000000,51268.000000,47770.000000,7245100,3.738900,3.739900,3.625600,3.736600,0
2016,3,18,50815.000000,50915.000000,51308.000000,50202.000000,5448400,3.620300,3.666200,3.602500,3.620600,0
2016,3,21,51172.000000,50816.000000,51370.000000,50765.000000,3708500,3.619900,3.643900,3.599300,3.621100,0
2016,3,22,51010.000000,51170.000000,51215.000000,50812.000000,3896600,3.612500,3.647100,3.584700,3.612600,0
2016,3,23,49690.000000,51005.000000,51005.000000,49491.000000,3638700,3.578400,3.671900,3.573700,3.577800,0
2016,3,24,49657.000000,49686.000000,49686.000000,48778.000000,3688400,3.680300,3.715800,3.674700,3.680100,0
2016,3,28,50838.000000,49687.000000,51149.000000,49687.000000,3515800,3.653900,3.653900,3.634000,3.683500,0
2016,3,29,51155.000000,50839.000000,51765.000000,50387.000000,4320900,3.640600,3.671800,3.599100,3.677200,0
2016,3,30,51249.000000,51155.000000,52262.000000,50900.000000,4730600,3.634200,3.642800,3.595800,3.634900,0
2016,3,31,50055.000000,51248.000000,51248.000000,49642.000000,4251900,3.598400,3.627000,3.529700,3.596100,0
2016,4,1,50562.000000,50054.000000,50768.000000,49361.000000,3890600,3.587100,3.617100,3.536600,3.586500,0
2016,4,4,48780.000000,50556.000000,50556.000000,48600.000000,3556500,3.548600,3.602600,3.531500,3.548600,0
2016,4,5,49054.000000,48778.000000,49629.000000,48149.000000,3546100,3.618000,3.669500,3.601400,3.617200,0
2016,4,6,48096.000000,49054.000000,49054.000000,47874.000000,3810000,3.673100,3.704900,3.651400,3.673700,0
2016,4,7,48513.000000,48099.000000,48940.000000,48099.000000,3059900,3.636100,3.704700,3.613600,3.636400,0
2016,4,8,50293.000000,48517.000000,50486.000000,48517.000000,5047700,3.682400,3.682400,3.614700,3.682600,0
2016,4,11,50165.000000,50303.000000,51089.000000,50078.000000,4050700,3.584100,3.587700,3.504300,3.586200,0
2016,4,12,52002.000000,50166.000000,52327.000000,50166.000000,5146900,3.487300,3.557200,3.465200,3.488500,0
2016,4,13,53150.000000,52010.000000,53844.000000,52010.000000,6376500,3.484400,3.555900,3.482400,3.482500,0
2016,4,14,52411.000000,53150.000000,53699.000000,52242.000000,5492100,3.492900,3.520200,3.490700,3.493500,0
2016,4,15,53228.000000,52414.000000,53390.000000,52414.000000,5047800,3.472100,3.540000,3.446400,3.472500,0
2016,4,18,52894.000000,53229.000000,53479.000000,52305.000000,4385600,3.524100,3.601400,3.475400,3.531000,0
2016,4,19,53710.000000,52894.000000,54054.000000,52894.000000,5033900,3.608300,3.612200,3.536200,3.609900,0
2016,4,20,53631.000000,53711.000000,53857.000000,53149.000000,4554100,3.524400,3.563000,3.504200,3.525300,0
2016,4,22,52908.000000,53630.000000,53630.000000,52629.000000,4259400,3.524100,3.596200,3.522400,3.524400,0
2016,4,25,51862.000000,52911.000000,52949.000000,51748.000000,3693200,3.559900,3.565700,3.534400,3.562300,0
2016,4,26,53083.000000,51867.000000,53108.000000,51838.000000,3749400,3.549800,3.552300,3.520800,3.550400,0
2016,4,27,54478.000000,53094.000000,54560.000000,53094.000000,4897900,3.521400,3.539900,3.510000,3.520200,0
2016,4,28,54312.000000,54475.000000,54978.000000,53963.000000,4413500,3.520400,3.523600,3.477400,3.521500,0
2016,4,29,53911.000000,54317.000000,54705.000000,53592.000000,4898400,3.480100,3.492100,3.424700,3.479700,0
2016,5,2,53562.000000,53910.000000,54113.000000,53265.000000,3286100,3.431400,3.503800,3.412900,3.432800,0
2016,5,3,52260.000000,53557.000000,53557.000000,52260.000000,3892400,3.496900,3.577100,3.481200,3.496500,0
2016,5,4,52553.000000,52253.000000,52672.000000,51931.000000,4263800,3.555000,3.568200,3.525800,3.554900,0
2016,5,5,51671.000000,52569.000000,53071.000000,51311.000000,3653100,3.545200,3.546200,3.504800,3.545400,0
2016,5,6,51718.000000,51671.000000,52159.000000,51204.000000,3296100,3.534500,3.568600,3.513100,3.533100,0
2016,5,9,50990.000000,51717.000000,51717.000000,49908.000000,4938400,3.504500,3.664100,3.473900,3.499000,0
2016,5,10,53071.000000,50994.000000,53071.000000,50994.000000,4079200,3.513900,3.515500,3.465800,3.513000,0
2016,5,11,52764.000000,53072.000000,53976.000000,52736.000000,4350000,3.470400,3.476000,3.443100,3.470400,0
2016,5,12,53241.000000,52765.000000,53703.000000,52424.000000,4630400,3.448100,3.500400,3.422500,3.447000,0
2016,5,13,51804.000000,53236.000000,53250.000000,51366.000000,4314300,3.477100,3.516600,3.460900,3.477100,0
2016,5,16,51803.000000,51803.000000,52305.000000,51585.000000,3529500,3.527900,3.529400,3.492200,3.530200,0
2016,5,17,50839.000000,51795.000000,51946.000000,50689.000000,3871100,3.495600,3.521500,3.476800,3.494500,0
2016,5,18,50562.000000,50836.000000,51373.000000,50301.000000,4072500,3.479300,3.548500,3.479300,3.486100,0
2016,5,19,50133.000000,50556.000000,50556.000000,49588.000000,3905500,3.557600,3.612800,3.531700,3.558500,0
2016,5,20,49723.000000,50133.000000,50822.000000,49723.000000,3254500,3.533000,3.561200,3.533000,3.560900,0
2016,5,23,49330.000000,49709.000000,49709.000000,48695.000000,3412800,3.537500,3.573000,3.510000,3.557300,0
2016,5,24,49345.000000,49330.000000,50002.000000,49153.000000,3138900,3.566300,3.568400,3.539600,3.566500,0
2016,5,25,49483.000000,49347.000000,50357.000000,49347.000000,3472600,3.559900,3.617800,3.546100,3.567300,0
2016,5,27,49051.000000,49481.000000,49805.000000,48869.000000,2711800,3.555200,3.624200,3.555200,3.582700,0
2016,5,30,48964.000000,49051.000000,49203.000000,48799.000000,1169200,3.581600,3.612300,3.581600,3.608900,0
2016,5,31,48472.000000,48963.000000,49269.000000,48292.000000,5802800,3.566700,3.609100,3.551300,3.567400,0
2016,6,1,49013.000000,48468.000000,49057.000000,48200.000000,3290000,3.584400,3.631400,3.572400,3.583200,0
2016,6,2,49887.000000,49008.000000,49906.000000,48781.000000,3525800,3.591100,3.605600,3.564100,3.591000,0
2016,6,3,50619.000000,49888.000000,50634.000000,49888.000000,3329400,3.579600,3.590000,3.525800,3.580100,0
2016,6,6,50432.000000,50627.000000,50924.000000,50097.000000,3111900,3.529800,3.529800,3.499900,3.524500,0
2016,6,7,50488.000000,50432.000000,50641.000000,50005.000000,2958800,3.483700,3.509500,3.449700,3.484500,0
2016,6,8,51629.000000,50490.000000,51812.000000,50490.000000,4206400,3.437100,3.438700,3.370600,3.434900,0
2016,6,9,51118.000000,51633.000000,51633.000000,50832.000000,3213200,3.357500,3.393700,3.335700,3.357500,0
2016,6,10,49422.000000,51117.000000,51117.000000,49421.000000,2977400,3.396200,3.439500,3.390100,3.395900,0
2016,6,13,49661.000000,49419.000000,49764.000000,48804.000000,2630500,3.398300,3.462300,3.393000,3.415800,0
2016,6,14,48648.000000,49662.000000,49894.000000,48216.000000,3885000,3.477900,3.510300,3.450200,3.477300,0
2016,6,15,48915.000000,48649.000000,49415.000000,48324.000000,5009800,3.455400,3.491300,3.455400,3.475100,0
2016,6,16,49412.000000,48901.000000,49412.000000,48067.000000,3887200,3.470000,3.504600,3.468000,3.469300,0
2016,6,17,49534.000000,49409.000000,50191.000000,49405.000000,4248900,3.461600,3.474500,3.418900,3.461200,0
2016,6,20,50329.000000,49539.000000,50782.000000,49539.000000,3487000,3.414100,3.414200,3.370400,3.412800,0
2016,6,21,50838.000000,50326.000000,50870.000000,49678.000000,3349200,3.390400,3.403900,3.352500,3.391700,0
2016,6,22,50156.000000,50835.000000,51239.000000,50060.000000,3632900,3.412600,3.412600,3.375400,3.412100,0
2016,6,23,51560.000000,50161.000000,51673.000000,50161.000000,3166800,3.374400,3.375600,3.337700,3.374300,0
2016,6,24,50105.000000,51561.000000,51561.000000,49544.000000,4139100,3.335800,3.443200,3.315300,3.337000,0
2016,6,27,49246.000000,50106.000000,50162.000000,48954.000000,3228500,3.367700,3.407100,3.362900,3.367700,0
2016,6,28,50007.000000,49252.000000,50301.000000,49252.000000,3406400,3.387700,3.392600,3.306200,3.389300,0
2016,6,29,51002.000000,50009.000000,51229.000000,50009.000000,3970100,3.301300,3.303000,3.225200,3.302500,0
2016,6,30,51527.000000,51001.000000,51619.000000,50585.000000,4377800,3.236500,3.244700,3.190800,3.237600,0
2016,7,1,52233.000000,51540.000000,52346.000000,51411.000000,4116100,3.210400,3.244000,3.191400,3.205900,0
2016,7,4,52569.000000,52241.000000,52918.000000,52241.000000,2081800,3.233200,3.251900,3.210600,3.230600,0
2016,7,5,51842.000000,52565.000000,52565.000000,51510.000000,3121400,3.288500,3.295300,3.254800,3.288500,0
2016,7,6,51902.000000,51842.000000,51909.000000,50825.000000,3277000,3.296600,3.334600,3.282500,3.299100,0
2016,7,7,52015.000000,51902.000000,52719.000000,51888.000000,3712200,3.326900,3.348100,3.319200,3.327000,0
2016,7,8,53141.000000,52020.000000,53166.000000,52020.000000,2995500,3.361300,3.363100,3.280400,3.361100,0
2016,7,11,53960.000000,53143.000000,54021.000000,53143.000000,3206300,3.295200,3.314800,3.274100,3.297700,0
2016,7,12,54256.000000,53961.000000,54746.000000,53961.000000,3878700,3.305800,3.308900,3.260600,3.307200,0
2016,7,13,54598.000000,54256.000000,54647.000000,53733.000000,4037100,3.292700,3.304000,3.274900,3.293500,0
2016,7,14,55481.000000,54601.000000,55634.000000,54601.000000,4408500,3.261200,3.264900,3.212000,3.261600,0
2016,7,15,55578.000000,55482.000000,55649.000000,55233.000000,3684500,3.248800,3.274500,3.229500,3.248400,0
2016,7,18,56484.000000,55573.000000,56509.000000,55355.000000,3984500,3.270300,3.280900,3.244100,3.276600,0
2016,7,19,56698.000000,56487.000000,56698.000000,56246.000000,3794000,3.248100,3.280400,3.231300,3.249400,0
2016,7,20,56578.000000,56699.000000,56927.000000,56221.000000,3865800,3.248100,3.258300,3.229800,3.247900,0
2016,7,21,56641.000000,56578.000000,56906.000000,56233.000000,3486900,3.250700,3.265900,3.238100,3.252700,0
2016,7,22,57002.000000,56641.000000,57171.000000,56518.000000,2912000,3.267300,3.289600,3.248500,3.268600,0
2016,7,25,56873.000000,57006.000000,57205.000000,56398.000000,3126900,3.251500,3.286000,3.236500,3.251500,0
2016,7,26,56783.000000,56876.000000,57309.000000,56708.000000,3351800,3.283400,3.288600,3.268000,3.282100,0
2016,7,27,56853.000000,56788.000000,57380.000000,56788.000000,3795700,3.273100,3.286700,3.255300,3.270000,0
2016,7,28,56667.000000,56853.000000,56853.000000,55993.000000,3912600,3.258300,3.276800,3.237800,3.258600,0
2016,7,29,57308.000000,56664.000000,57474.000000,56340.000000,4416500,3.282600,3.288600,3.226600,3.281900,0
2016,8,1,56756.000000,57309.000000,57729.000000,56676.000000,4088000,3.246800,3.266300,3.238500,3.246200,0
2016,8,2,56162.000000,56756.000000,56974.000000,55696.000000,3857700,3.256900,3.267900,3.234400,3.258400,0
2016,8,3,57077.000000,56157.000000,57101.000000,55788.000000,4058600,3.254200,3.288200,3.251500,3.252800,0
2016,8,4,57594.000000,57076.000000,58030.000000,57076.000000,4192000,3.234600,3.238100,3.195000,3.234600,0
2016,8,5,57661.000000,57609.000000,57951.000000,57290.000000,3354600,3.186300,3.204000,3.157900,3.186900,0
2016,8,8,57635.000000,57655.000000,57917.000000,57504.000000,3153800,3.160100,3.185800,3.139800,3.160700,0
2016,8,9,57689.000000,57637.000000,58095.000000,57615.000000,3049900,3.167300,3.169800,3.123800,3.168600,0
2016,8,10,56920.000000,57690.000000,57953.000000,56735.000000,3510600,3.142900,3.145300,3.110300,3.142900,0
2016,8,11,58300.000000,56925.000000,58308.000000,56923.000000,3905700,3.126300,3.150000,3.101200,3.124700,0
2016,8,12,58298.000000,58300.000000,58753.000000,57987.000000,3811800,3.139600,3.166500,3.118700,3.139000,0
2016,8,15,59146.000000,58316.000000,59324.000000,58316.000000,3487200,3.189900,3.191700,3.156800,3.190500,0
2016,8,16,58855.000000,59144.000000,59187.000000,58589.000000,3874400,3.185100,3.189900,3.155100,3.184800,0
2016,8,17,59324.000000,58847.000000,59324.000000,58081.000000,4179800,3.197700,3.231400,3.193000,3.201200,0
2016,8,18,59166.000000,59324.000000,59418.000000,58829.000000,3608700,3.204900,3.229900,3.181200,3.204800,0
2016,8,19,59099.000000,59158.000000,59240.000000,58599.000000,2661700,3.238100,3.244100,3.217100,3.237900,0
2016,8,22,57781.000000,59080.000000,59099.000000,57631.000000,3133500,3.205600,3.223600,3.201000,3.204500,0
2016,8,23,58020.000000,57781.000000,58596.000000,57781.000000,3635900,3.198800,3.215700,3.184400,3.198700,0
2016,8,24,57718.000000,58019.000000,58332.000000,57456.000000,3221400,3.235200,3.247400,3.226200,3.235500,0
2016,8,25,57722.000000,57718.000000,58124.000000,57639.000000,2974200,3.223000,3.239000,3.214500,3.223300,0
2016,8,26,57716.000000,57725.000000,58655.000000,57259.000000,3611600,3.228600,3.232700,3.186100,3.228300,0
2016,8,29,58610.000000,57717.000000,58957.000000,57642.000000,2759700,3.263800,3.286800,3.238900,3.264100,0
2016,8,30,58575.000000,58610.000000,58882.000000,58293.000000,2729400,3.229700,3.261400,3.206400,3.227600,0
2016,8,31,57901.000000,58580.000000,58910.000000,57506.000000,4077700,3.236900,3.247200,3.216100,3.236800,0
2016,9,1,58236.000000,57901.000000,58417.000000,57638.000000,3687600,3.226200,3.260000,3.201200,3.226000,0
2016,9,2,59616.000000,58241.000000,59655.000000,58241.000000,3771500,3.249700,3.268000,3.221300,3.253200,0
